,lat,lon,country,rating,wait,distance_from_spot,text,country_group,new
398,48.555151518810746,11.588235617079233,DE,4.0,78.0,,"Southbound works!

―Krassberd (Hitchwiki), August 2013

i got stuck here looking for somebody to take on my way to lindau (A96 east from munich). then i just got a ride into munich (easy to get) and went to the beginning of the A96, which worked out well

―Corwohl (Hitchwiki), May 2014

easy to get a ride to munich

―Anonymous, September 2014

Southward works perfectly. I thumbed at the end of the gas station, when the road feeds back into the highway. Three people that were walking around the area even spontaneously offered me a ride. The third one was right for me, DIRECTLY to Rome, Italy.

―Emanuele19956 (Hitchwiki), November 2015

I was there again a couple of days ago and got a ride to south of Munich after 40 mins. Very busy place

―Emanuele19956 (Hitchwiki), August 2016

it is kinda hard to get somethiong northbound! but south bound no 
problem!
i tried northbound twice once it took me and a friend 1,5 hours and the second time  the second guy i asked took me till leipzig!

―Anonymous, October 2012",DE,5.0
568,49.0466167212307,12.1021914482117,DE,4.0,60.0,,"It's very hard to hitch this local road towards Czech Republic. I waited one hour here, one hour a little further and a little further and in the end gave up and took a train. The road towards Czech Republic has no gas station whatsoever.

―Anonymous, March 2012

there's a bus stop, people drive B15, B16, then A93, direction to hof and chemnitz, dresden

―Anonymous",DE,5.0
400,48.56148910893557,9.43262958526499,DE,4.0,,,"Good Spot for going downhill to Nrtingen / Beuren / Owen. Cars can easily stop.

―Anonymous, August 2012",DE,5.0
567,49.0449686,11.3415364,DE,4.0,,,"Nice place to get a Car in direction to Nuernberg or A3 ( direction West).
Didn't even wait a minute, a lot of Netherlands, french and gents that want to got to Western parts of germany. 

―Anonymous, March 2013",DE,5.0
401,48.562632990594516,7.95801282124035,DE,4.0,38.0,,"Bad for hitching to France (Strasbourg).  Most traffic turned off further north.  

―Anonymous, February 2011

Very good for the direction Karlsruhe (north) 

―Xume (Hitchwiki), May 2013

Expect a long wait time if heading north (Munich)

―Anonymous, January 2014

Got a lift to Heidelberg early in the morning.

―Anonymous, April 2015

depends a lot on direction and time: Karlsruhe - no problem. If you want to get onto the A8 to Stuttgart, expect to wait a bit longer. Use a banner for that purpose and try to ask drivers with PF (Pforzheim) number plate...

Checking the road signs, there appears to not be any other service station before the road split in front of Karlsruhe. So better get off here or try to find an on-ramp at the crossroads.

―Mrm1985 (Hitchwiki), March 2016

It seems fairly easy to get lifts too Karlsruhe. However I waited 1 hour for a direct lift to Frankfurt. 

―TheKylling (Hitchwiki), May 2016

Got offered lifts to Karlsruhe, Frankfurt and Nürnberg within 30 mins. Got a lift to Pforzheim direction Stuttgart after one hour. Friday morning in June. Agree with Mrm1985, if you are coming from south and wanna go to Stuttgart and your driver drives north: This is the place to get off. 

―Yhtam (Hitchwiki), August 2016

 Direction South on the A5 towards Basel
Needed 10min to get a ride with two Australian guys who brought me to Freiburg. 



―Anonymous, July 2018

It was a bit hard to get to Freiburg on a saturday afternoon. Many people going to Strasbourg, local traffic aswell. After one and a half hour got a lift from a german couple.


―Anonymous, June 2019

not an excellent place but it's fine if you wanna leave Strasbourg in direction of Germany (u can take a quick and cheap train from STBG to Appenweier, then walk about 25min. to the gas station)

―Anonymous",DE,5.0
576,49.1617716,9.3403696,DE,4.0,10.0,,"Not many cars here, mostly trucks - just ask. Waiting time: first car, which stopped (10 minutes).

―Anonymous, August 2016",DE,5.0
560,49.010392595493116,12.058689921603309,DE,4.0,,,"waited around 15 minutes by thumbeling and without any sign and got a lift directly to Munich. Pretty good spot, cars do not come so fast and can stop easily at subways restaurant.

―Anonymous, March 2016",DE,5.0
559,49.009424053869,12.058404922485,DE,4.0,24.0,,"with a sign to get to Munich was very easy to get a lift 

―Zviez (Hitchwiki), October 2014

Actually not good for stopping at all. But people are nice anyway, so it works...

―Zenit (Hitchwiki), May 2016

Going to Munich worked. You can stand quite visible but the space for cars to stop is not very big, just the sidewalk and some green. Many cars did have local number plates (on a Monday around 15.00).

―Luc (Hitchwiki), June 2016

Good spot for every direction. nice spot for cars to stop and they are still going slow there

―Anonymous, May 2012",DE,5.0
557,49.0046139,8.4388317,DE,4.0,56.0,,"Bad on a wednesday 15:00 in sommer. only 1 car every 5 min and most don´t leave Karlsruhe

―Anonymous, July 2011

Really good place to hitchhike to the south (direction Basel-Zurich). You can stay at the entrance of the petrol station and show to the car where you wanna go or simply ask the people who are filling. 

―Anonymous, August 2011

I think its a good spot but there are only a few cars going south in the morning so I had to wait over an hour

―Anonymous, September 2011

Definitely a good place, lots of cars going past on a summer saturday around noon.

―Anonymous, August 2012

Seems to be an average to good spot for heading out of Karlsruhe: we went North and got lucky with a young couple heading to IKEA in Walldorf (passing by at the next rest area north of KA on the A5).

―Hydra supertramp (Hitchwiki), January 2013

found a ride after 15 minutes. weekday around 14:00. direction stuttgart. ask the drivers, they are shy!

―Better dressed (Hitchwiki), January 2014

GREAT for getting onto the A8- asked only two guys, the second said yes. Took me to a gas station on the A8.

―Edj406 (Hitchwiki), May 2015

I had to wait 1 hour 30 min. 
The most people dont drive to the Autobahn


―Anonymous, February 2016

Ask people at gas station. Very good place to leave Karlsruhe in all directions ecept eastwards. 

―Anonymous, March 2011",DE,5.0
556,49.004314566716,8.4418217277518,DE,4.0,28.0,,"Hitched a ride on Tuesday early afternoon to Stuttgart, took about 30 min. Should be easier earlier or later in the day.

―Lenny (Hitchwiki), May 2012

Spot on the sidewalk where people can stop. Not the best spot, but works pretty good. A lot of traffic going past, a good place to start north, south or east

―Anonymous, February 2011",DE,5.0
555,49.003829849418935,8.442510413410558,DE,4.0,42.0,,"It's very good place. Just walk a bit to East so you can get attentions of both drivers from Duracher Allee and Weinweg. 

―Babohead (Hitchwiki), August 2012

Make sure you walk a bit East to catch cars from Weinweg and Durlacher Allee.

I waited 1h until somebody stopped to take me South on the A5. It was a sunny Friday around noon.

―Cardinal (Hitchwiki), March 2015

a perfectly safe place to catch drivers going north or south on autobahn A5. just find the MANN MOBILIA XXXL market, there is a restaurant inside in case you are hungry, they also sell coca-cola or water. it should not take longer than 10 minutes to find a driver that can take you to heidelberg/frankfurt or freiburg/basel. there is also a tram that brings you there in four minutes from the main station on karlsruhe.

―Anonymous, March 2011",DE,5.0
404,48.574697890636486,7.804813027381547,DE,4.0,,,"We have waited 40 minutes with a panel indicating Munich (to get a ride to Stuttgart).

―Anonymous, May 2022

There is a large area where that forms a bus stop, easy for cars to see you and pullover. 

―Anonymous, January 2015",DE,5.0
575,49.16122893770829,8.569690815914539,DE,4.0,44.0,,"walked around and asked 3 or 4 people, the last one took got me a ride, no stress!

―Anonymous, June 2011

in the middle of roadworks at the moment. but still works fairly good

―Lenny (Hitchwiki), May 2012

maybe i was unlucky, but i waited for one and a half hour at 7 am to get a ride towards basel. they brought me to the first gas station after basel.

―Anonymous, August 2012

sucks if you want to get to france!
ok if you want to go south to swizerland


―Johnjomowfen (Hitchwiki), September 2012

very good for south - basel. a bit harder for going east onto the A8 direction munich. Very hard to get to france.

―Quarim (Hitchwiki), October 2012

Direction Munich is hard... We waited 2 hours 2 Persons..Direction Basel should work out very well

―SuperRoger (Hitchwiki), October 2012

On a Wednesday in January, i went to Nürnberg and waited about 2,5h till a French business man offered me a direct ride. Nobody else did.

―Redjo27 (Hitchwiki), January 2013

Good place to go south. I ask one guy who drive me to Freiburg.

―Anonymous, March 2013

Great place to get south! Insa and Jan got a ride to near the Swiss border, without even asking, just because we walked around with a sign saying »CH«.

―Jan (Hitchwiki), June 2013

perfect place to find long distance rides. if you want to go to Cologne/Ruhr-Area try to already find a lift to A3 here and dont go further up to Frankfurt.

―Janpa (Hitchwiki), July 2013

many people offered to us (2 ppl) a ride but none of them would go to Baden-Baden (south). after 15 min a couple took us. It was a sunny summer day and many ppl around. no road works

―Gustavobretz (Hitchwiki), October 2013

Very difficult to get a ride to Nürnberg A6. Waited for hours.  Perfect place for Heidelberg, Frankfurt, Köln, Hamburg. 

―Amb45 (Hitchwiki), April 2014

Stopped 2x here, once towards heillbronn/east, once towars Köln/NW. Quite hard to get rides even during busy hours.

―RedFox (Hitchwiki), June 2014

stood here at Bruchsal West direction south
got a ride from 3 German guys in Volkswagen all the way to Freiburg at 23 h and arrived in Freiburg at 2 o'clock in the night
they had the music way to loud for an old man like me

―Fossilhitchhiker (Hitchwiki), August 2014

Most of the southward traffic goes to Stuttgart/Karlsruhe, but not much towards Freiburg/Basel

―Michaeln (Hitchwiki), April 2016

I asked a few people and got a ride to Darmstadt (direction to Frankfurt) within 10 minutes.

―Anonymous, May 2016

I got an very nice lift to Basel. I think, its better to ask on the gasstation and on the parking spot!

―Anonymous, June 2016

Very great place. You can easily get very long lifts in any direction.
From Bruchsal train station, take bus no. 125 to ""Rasthof Ost"" for north or ""Rasthof West"" for south.

―Anonymous",DE,5.0
578,49.16703036864459,9.225954651832822,DE,4.0,10.0,,"A good spot if you want hitch on the A6. The cars are slow here.
To stand direct on the traffic light is not a good idea because the cars have no possibility to stop there.

―Anonymous, November 2015",DE,5.0
599,49.228216677822,7.0008142357617,DE,4.0,,,,DE,5.0
384,48.510821112320194,9.066360533238935,DE,4.0,,,,DE,5.0
374,48.47135945086478,11.123289062785776,DE,4.0,15.0,,"Bushaltestelle, richtung Pttmes mit Bahnhof Aichach ziemlich in der Nhe; hab maximal ne viertelstunde gewartet und bin immer relativ gut weggekommen

―Anonymous, March 2011",DE,5.0
377,48.482202808454,9.23090815544128,DE,4.0,,,"Busstop of Line 1 (towards Eningen)

Good place to stop towards the ""Schwbische Alb"", Riedlingen, Sigmaringen. 
You should never have to stand longer than 30 minutes.

―Anonymous",DE,5.0
379,48.49208017370935,9.203167945147616,DE,4.0,18.0,,"Esso station. Maybe a sign helps here, a lot of local commuters. 

―Anonymous, January 2015",DE,5.0
593,49.20863910269333,6.965603727891662,DE,4.0,45.0,,"easy to get to metz.

―Junkiee (Hitchwiki), March 2016

it is possible to Metz

―Anonymous, April 2014",DE,5.0
382,48.4984396330976,9.20468151569366,DE,4.0,,,"Good spot to go Stuttgart, Karlsruhe and so on. There's a bus stop, so one can pull over easily. I had several quick lifts there.

―Anonymous",DE,5.0
383,48.49932187994767,9.063361245042245,DE,4.0,15.0,,"Very sweet spot to get to Stuttgart on the B27. Traffic lights, so many cars are able to recognize you and plenty of space to stop.

―Anonymous, December 2011",DE,5.0
385,48.5120344620789,9.04529929161072,DE,4.0,,,"Good for going to Rottenburg, Horb and A81 southwards.

Cars can stop very easy here.

―Anonymous",DE,5.0
395,48.548379861255086,7.886432647705069,DE,4.0,5.0,,"I was looking for a ride to Strasbourg, but there were few cars here on a Friday evening.

―Anonymous, May 2016

Waited one minute for a ride to Strasbourg after another friendly driver dropped us there on his way to Freiburg.

―Anonymous, December 2013",DE,5.0
388,48.512889388732,9.0744795799269,DE,4.0,15.0,,,DE,5.0
